tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
315078560,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - CÔNG NGHỆ NETWORKS,CÔNG TY TNHH THƯƠNG MẠI  DỊCH ,Công ty trách nhiệm hữu hạn một thành viên,"27 Đường số 8, Khu dân cư Phước Kiển A, Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,"4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-;4100: Xây dựng nhà các loại-;4210: Xây dựng công trình đường sắt và đường bộ-;4220: Xây dựng công trình công ích-;4290: Xây dựng công trì",network
315087195,CÔNG TY CỔ PHẦN TƯ VẤN GIÁO DỤC EDUNETWORK VIỆT NAM,CÔNG TY CỔ PHẦN TƯ VẤN GIÁO DỤ,Công ty cổ phần,"95 Đường Điện Biên Phủ, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"8560: Dịch vụ hỗ trợ giáo dục-Chi tiết: Tư vấn giáo dục;7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán và pháp luật);8230: Tổ chức giới thiệu và xúc tiến thương mại-Chi tiết: Tổ chức sự",network
315367805,CÔNG TY TNHH HICLASS DENTAL NETWORK,CÔNG TY TNHH HICLASS DENTAL NE,Công ty trách nhiệm hữu hạn một thành viên,"Lầu 9, Tòa nhà Vietcomreal, 68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"8230: Tổ chức giới thiệu và xúc tiến thương mại-(không thực hiện các hiệu ứng cháy, nổ; không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chương trình văn nghệ, sự kiện, phi",network
315523067,CÔNG TY TNHH TG NETWORKS,CÔNG TY TNHH TG NETWORKS,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"132-134 Yersin, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: Thực hiện quyền xuất khẩu, quyền nhập khẩu, quyền phân phối bán buôn các hàng hóa không thuộc danh mục hàng hóa cấm xuất khẩu, cấm nhập khẩu và danh ",network
315544814,CÔNG TY TNHH KS BIZ-NETWORK,CÔNG TY TNHH KS BIZNETWORK,Công ty trách nhiệm hữu hạn một thành viên,"Số 7 Đường số 4 , Phường Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Quận 7,"4649: Bán buôn đồ dùng khác cho gia đình-( CPC 622 ); 4772: Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ dụng cụ y tế, mỹ phẩm và vật phẩm v",network
316454962,CÔNG TY TNHH DUTYFREE NETWORKS,CÔNG TY TNHH DUTYFREE NETWORKS,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Lô Officetel 14 Tầng 8, Tòa nhà Golden King, Số 15 Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Quận 7,"4772: Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh.; 5229: Hoạt động dịch vụ hỗ trợ khác liên quan",network
315645442,CÔNG TY TNHH VIETNAM ANGEL NETWORK,CÔNG TY TNHH VIETNAM ANGEL NET,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 9 Tòa Nhà Vietcomreal , 68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"7320: Nghiên cứu thị trường và thăm dò dư luận-;7490: Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu-chi tiết : dịch thuật, phiên dịch ; tư vấn môi giới bản quyền ; Tư vấn bản",network
315620416,CÔNG TY TNHH  THƯƠNG MẠI DỊCH VỤ NETWORK HUB,CÔNG TY TNHH  THƯƠNG MẠI DỊCH ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số K8 Bis Bửu Long, Phường 15, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"6810: Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê-Chi tiết: Kinh doanh bất động sản. Dịch vụ cho thuê văn phòng;6820: Tư vấn, môi giới, đấu giá bất động sản, ",network
315638935,CÔNG TY TNHH NEXON NETWORKS VINA,CÔNG TY TNHH NEXON NETWORKS VI,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 10, 285 Cách Mạng Tháng Tám, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"6201: Lập trình máy vi tính-Chi tiết: Dịch vụ thực hiện phần mềm, dịch vụ lập trình, bao gồm giai đoạn thực hiện, ví dụ giải mã chương trình, tiến hành kiểm tra và sắp xếp dữ liệu (CPC 642);6202: Tư v",network
315730634,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TƯ VẤN GLOBAL NETWORK,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"350 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",Quận Tân Phú,"5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-Chi tiết: Đại lý bán vé máy bay;6619: Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu-Chi tiết: Tư vấn đầu tư (trừ tư vấn tài chính,",network
315763686,CÔNG TY CỔ PHẦN HAWKING NETWORK,CÔNG TY CỔ PHẦN HAWKING NETWOR,Công ty cổ phần,"Tầng 2, 31 Hàn Thuyên, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"8230: Tổ chức giới thiệu và xúc tiến thương mại-(không thực hiện các hiệu ứng cháy, nổ; không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chương trình văn nghệ, sự kiện, phi",network
315816673,CÔNG TY TNHH P.L NETWORK COMPANY,CÔNG TY TNHH PL NETWORK COMPAN,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"185/2B Trần Kế Xương, Phường 07, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",Quận Phú Nhuận,6399: Dịch vụ thông tin khác chưa được phân vào đâu-Chi tiết: Dịch vụ nội dung thông tin số;6312: Cổng thông tin-Chi tiết: Thiết lập trang thông tin điện tử tổng hợp;7310: Quảng cáo-;7320: Nghiên cứu ,network
