tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
314384406,CÔNG TY TNHH ZENII TECHNOLOGY VIETNAM,CÔNG TY TNHH ZENII TECHNOLOGY ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"36/43/5 Đường Mễ Cốc, Phường 15, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"4662: Bán buôn kim loại và quặng kim loại-(trừ kinh doanh vàng miếng); 4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-; 4722: Bán lẻ thực phẩm trong các cửa hàng chuyên doanh-Chi tiết: ",technology
314410864,CÔNG TY TNHH D SQUARED TECHNOLOGY VIỆT NAM,CÔNG TY TNHH D SQUARED TECHNOL,Công ty trách nhiệm hữu hạn một thành viên,"Số 91/52 Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Quận Gò Vấp,"3320: Lắp đặt máy móc và thiết bị công nghiệp-chi tiết: lắp đặt máy móc và thiết bị các loại máy móc- thiết bị chuyên dụng khác  (không hoạt động tại trụ sở)  (CPC 884); 3312: Sửa chữa máy móc, thiết ",technology
314431261,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI AC-TECHNOLOGY,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠN,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"46/39 Tam Bình, Khu phố 8, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",Quận Thủ Đức,"2022: Sản xuất sơn, véc ni và các chất sơn, quét tương tự; sản xuất mực in và ma tít-chi tiết: Sản xuất các loại sơn (không hoạt động tại trụ sở).;4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong ",technology
314454798,CÔNG TY TNHH AL TECHNOLOGY,CÔNG TY TNHH AL TECHNOLOGY,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Tầng 3, Tòa nhà Indochina, Số 4 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,5820: Xuất bản phần mềm-Chi tiết: Sản xuất phần mềm.;6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-;6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác,technology
314474480,CÔNG TY CỔ PHẦN QUANTUM TECHNOLOGY,CÔNG TY CỔ PHẦN QUANTUM TECHNO,Công ty cổ phần,"Tầng 16, Tòa nhà Saigon Tower, Số 29, Đường Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"7020: Hoạt động tư vấn quản lý-Trừ tư vấn tài chính, kế toán và pháp luật;7210: Nghiên cứu và phát triển thực nghiệm khoa học tự nhiên và kỹ thuật-;Doanh nghiệp phải thực hiện đúng các quy định của ph",technology
314504199,CÔNG TY TNHH SWISS ADVANCED TECHNOLOGY INDUSTRIES,CÔNG TY TNHH SWISS ADVANCED TE,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 9, Đường 19B, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Tân,"2592: Gia công cơ khí; xử lý và tráng phủ kim loại-(không hoạt động tại trụ sở);4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết: 
- Thực hiện quyền xuất khẩu, nhập khẩu, phân phối bán b",technology
314505019,CÔNG TY TNHH YONGPENG TELECOM TECHNOLOGY VIỆT NAM,CÔNG TY TNHH YONGPENG TELECOM ,Công ty trách nhiệm hữu hạn một thành viên,"Số 14 Đường số 22 KDC Him Lam 6A, Xã Bình Hưng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,"9511: Sửa chữa máy vi tính và thiết bị ngoại vi-Chi tiết: Dịch vụ duy tu và bảo dưỡng máy móc và thiết bị văn phòng, bao gồm cả máy tính
(CPC: 845);4390: Hoạt động xây dựng chuyên dụng khác-Chi tiết: ",technology
314541137,CÔNG TY TNHH ABC TECHNOLOGY,CÔNG TY TNHH ABC TECHNOLOGY,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Tầng 2, 431A Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",Quận Tân Bình,"5820: Xuất bản phần mềm-Chi tiết: Sản xuất - gia công phần mềm;6201: Lập trình máy vi tính-;6311: Xử lý dữ liệu, cho thuê và các hoạt động liên quan-;8560: Dịch vụ hỗ trợ giáo dục-;2610: Sản xuất linh",technology
314542268,CÔNG TY TNHH 3WAY TECHNOLOGY VN,CÔNG TY TNHH 3WAY TECHNOLOGY V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Tầng 9, tòa nhà Vietcomreal, 68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;5820: Xuất bản phần mềm-Chi tiết: Sản xuất phần mềm;6201: Lập trình máy vi tính-;6202: Tư ",technology
314500532,CÔNG TY TNHH LIT TECHNOLOGY,CÔNG TY TNHH LIT TECHNOLOGY,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 10, Tòa nhà Friendship Tower, số 31, Đường Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"7020: Hoạt động tư vấn quản lý-Chi tiết: Dịch vụ tư vấn quản lý tài chính (trừ tư vấn kế toán, pháp luật).;7320: Nghiên cứu thị trường và thăm dò dư luận-(trừ các loại thông tin Nhà Nước cấm và dịch v",technology
